Suburb,Price,Method,Date,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Keilor East,835000,S,8/04/2017,Moonee Valley,-37.7322,144.8722,Western Metropolitan,5629
Keilor East,635000,S,8/04/2017,Moonee Valley,-37.7308,144.8664,Western Metropolitan,5629
Keilor East,490000,SP,13/05/2017,Moonee Valley,-37.7346,144.8584,Western Metropolitan,5629
Keilor East,745000,S,13/05/2017,Moonee Valley,-37.7475,144.852,Western Metropolitan,5629
Keilor East,941000,S,13/05/2017,Moonee Valley,-37.746,144.8651,Western Metropolitan,5629
Keilor East,738000,S,13/05/2017,Moonee Valley,-37.7486,144.8565,Western Metropolitan,5629
Keilor East,912000,S,20/05/2017,Moonee Valley,-37.7466,144.8707,Western Metropolitan,5629
Keilor East,745000,S,20/05/2017,Moonee Valley,-37.7426,144.868,Western Metropolitan,5629
Keilor East,570000,SP,29/04/2017,Moonee Valley,-37.7388,144.8767,Western Metropolitan,5629
Keilor East,885000,S,29/04/2017,Moonee Valley,-37.7317,144.8619,Western Metropolitan,5629
Keilor East,520000,VB,1/07/2017,Moonee Valley,-37.73893,144.87661,Western Metropolitan,5629
Keilor East,1120000,S,17/06/2017,Moonee Valley,-37.73514,144.87144,Western Metropolitan,5629
Keilor East,1001000,S,17/06/2017,Moonee Valley,-37.73137,144.86882,Western Metropolitan,5629
Keilor East,825000,S,27/05/2017,Moonee Valley,-37.7444,144.86124,Western Metropolitan,5629
Keilor East,806000,S,27/05/2017,Moonee Valley,-37.74761,144.8521,Western Metropolitan,5629
Keilor East,698000,S,27/05/2017,Moonee Valley,-37.74083,144.85545,Western Metropolitan,5629
Keilor East,1005000,SA,8/07/2017,Moonee Valley,-37.7305,144.86863,Western Metropolitan,5629
Keilor East,710000,S,8/07/2017,Moonee Valley,-37.74165,144.86279,Western Metropolitan,5629
Keilor East,1022000,S,12/08/2017,Moonee Valley,-37.73574,144.87014,Western Metropolitan,5629
Keilor East,850000,S,12/08/2017,Moonee Valley,-37.73305,144.86526,Western Metropolitan,5629
Keilor East,518500,SP,12/08/2017,Moonee Valley,-37.74182,144.85498,Western Metropolitan,5629
Keilor East,920000,SP,15/07/2017,Moonee Valley,-37.74214,144.86965,Western Metropolitan,5629
Keilor East,1100000,VB,15/07/2017,Moonee Valley,-37.73573,144.87531,Western Metropolitan,5629
Keilor East,840000,VB,15/07/2017,Moonee Valley,-37.74316,144.87894,Western Metropolitan,5629
Keilor East,860000,S,15/07/2017,Moonee Valley,-37.7465,144.8613,Western Metropolitan,5629
Keilor East,918000,S,22/07/2017,Moonee Valley,-37.73936,144.85874,Western Metropolitan,5629
Keilor East,777000,S,22/07/2017,Moonee Valley,-37.73421,144.86832,Western Metropolitan,5629
Keilor East,880000,S,22/07/2017,Moonee Valley,-37.74807,144.86927,Western Metropolitan,5629
Keilor East,1475000,PI,29/07/2017,Moonee Valley,-37.75166,144.87552,Western Metropolitan,5629
Keilor East,1010000,S,3/09/2017,Moonee Valley,-37.75035,144.86431,Western Metropolitan,5629
Keilor East,1210000,S,9/09/2017,Moonee Valley,-37.74872,144.87558,Western Metropolitan,5629
Keilor East,1188000,S,9/09/2017,Moonee Valley,-37.74375,144.87487,Western Metropolitan,5629
Keilor East,1031100,S,9/09/2017,Moonee Valley,-37.73514,144.86778,Western Metropolitan,5629
Keilor East,1076500,S,9/09/2017,Moonee Valley,-37.73951,144.86798,Western Metropolitan,5629
Keilor East,1230000,S,16/09/2017,Moonee Valley,-37.74975,144.86895,Western Metropolitan,5629
Keilor East,933000,SP,16/09/2017,Moonee Valley,-37.7349,144.86225,Western Metropolitan,5629
Keilor East,981000,S,19/08/2017,Moonee Valley,-37.7393,144.86339,Western Metropolitan,5629
Keilor East,1295000,S,19/08/2017,Moonee Valley,-37.74009,144.87787,Western Metropolitan,5629
Keilor East,1250000,S,19/08/2017,Moonee Valley,-37.74514,144.87313,Western Metropolitan,5629
Keilor East,986000,S,19/08/2017,Moonee Valley,-37.74127,144.86648,Western Metropolitan,5629
Keilor East,620000,PI,19/08/2017,Moonee Valley,-37.74695,144.86625,Western Metropolitan,5629
Keilor East,790000,SP,23/09/2017,Moonee Valley,-37.7356,144.86479,Western Metropolitan,5629
Keilor East,630000,SP,23/09/2017,Moonee Valley,-37.7482,144.86924,Western Metropolitan,5629
Keilor East,900000,SP,23/09/2017,Moonee Valley,-37.75046,144.8653,Western Metropolitan,5629
Keilor East,860000,SP,26/08/2017,Moonee Valley,-37.74061,144.87462,Western Metropolitan,5629
Keilor East,886000,S,26/08/2017,Moonee Valley,-37.748,144.85098,Western Metropolitan,5629
Keilor East,960000,PI,26/08/2017,Moonee Valley,-37.73977,144.87734,Western Metropolitan,5629
Keilor East,1160000,S,26/08/2017,Moonee Valley,-37.73492,144.87231,Western Metropolitan,5629
Keilor Lodge,640000,PI,1/07/2017,Brimbank,-37.70115,144.80144,Western Metropolitan,570
Keilor Lodge,680000,PI,9/09/2017,Brimbank,-37.69727,144.79371,Western Metropolitan,570
Keilor Park,720000,S,8/10/2016,Brimbank,-37.725,144.8586,Western Metropolitan,1119
Keilor Park,380000,S,10/09/2016,Brimbank,-37.7251,144.8621,Western Metropolitan,1119
Keilor Park,843000,S,11/02/2017,Brimbank,-37.7216,144.8605,Western Metropolitan,1119
Keilor Park,501000,S,12/11/2016,Brimbank,-37.7243,144.8533,Western Metropolitan,1119
Keilor Park,820500,S,18/03/2017,Brimbank,-37.7221,144.8578,Western Metropolitan,1119
Keilor Park,722000,SP,18/06/2016,Brimbank,-37.7259,144.8579,Western Metropolitan,1119
Keilor Park,746000,S,22/05/2016,Brimbank,-37.7231,144.8602,Western Metropolitan,1119
Keilor Park,685000,S,26/07/2016,Brimbank,-37.7226,144.8569,Western Metropolitan,1119
Keilor Park,455000,S,27/06/2016,Brimbank,-37.7169,144.8582,Western Metropolitan,1119
Keilor Park,600000,S,27/11/2016,Brimbank,-37.7263,144.8584,Western Metropolitan,1119
Keilor Park,575000,S,27/11/2016,Brimbank,-37.7212,144.8545,Western Metropolitan,1119
Keilor Park,566000,S,28/05/2016,Brimbank,-37.7212,144.8598,Western Metropolitan,1119
Keilor Park,616000,S,22/04/2017,Brimbank,-37.721,144.8584,Western Metropolitan,1119
Keilor Park,773000,S,29/04/2017,Brimbank,-37.724,144.8514,Western Metropolitan,1119
Keilor Park,670000,SA,3/06/2017,Brimbank,-37.72544,144.85259,Western Metropolitan,1119
Keilor Park,690000,PI,17/06/2017,Brimbank,-37.72529,144.85682,Western Metropolitan,1119
Keilor Park,752500,S,27/05/2017,Brimbank,-37.72203,144.85994,Western Metropolitan,1119
Keilor Park,700000,S,8/07/2017,Brimbank,-37.7219,144.85239,Western Metropolitan,1119
Keilor Park,635000,PI,8/07/2017,Brimbank,-37.72012,144.86149,Western Metropolitan,1119
Keilor Park,750000,S,29/07/2017,Brimbank,-37.72224,144.85739,Western Metropolitan,1119
Keilor Park,765000,SP,29/07/2017,Brimbank,-37.72285,144.86073,Western Metropolitan,1119
Keilor Park,821000,S,26/08/2017,Brimbank,-37.72282,144.85681,Western Metropolitan,1119
Kensington,785000,S,3/09/2016,Melbourne,-37.7906,144.924,Northern Metropolitan,5263
Kensington,852000,S,3/09/2016,Melbourne,-37.7929,144.9197,Northern Metropolitan,5263
Kensington,1037000,S,3/09/2016,Melbourne,-37.7953,144.9275,Northern Metropolitan,5263
Kensington,775000,S,3/12/2016,Melbourne,-37.7963,144.935,Northern Metropolitan,5263
Kensington,1470000,S,4/03/2017,Melbourne,-37.7957,144.932,Northern Metropolitan,5263
Kensington,630000,S,4/03/2017,Melbourne,-37.7886,144.9328,Northern Metropolitan,5263
Kensington,845000,S,4/03/2017,Moonee Valley,-37.7907,144.9247,Northern Metropolitan,5263
Kensington,492500,S,4/06/2016,Melbourne,-37.7974,144.9261,Northern Metropolitan,5263
Kensington,420000,VB,4/06/2016,Melbourne,-37.794,144.923,Northern Metropolitan,5263
Kensington,650000,S,4/06/2016,Melbourne,-37.7914,144.9344,Northern Metropolitan,5263
Kensington,1050000,S,4/06/2016,Melbourne,-37.7984,144.929,Northern Metropolitan,5263
Kensington,1291000,SP,6/08/2016,Melbourne,-37.7946,144.924,Northern Metropolitan,5263
Kensington,420000,SP,6/08/2016,Melbourne,-37.7899,144.9231,Northern Metropolitan,5263
Kensington,961000,S,7/05/2016,Melbourne,-37.7925,144.9323,Northern Metropolitan,5263
Kensington,1271000,S,7/05/2016,Melbourne,-37.7938,144.9228,Northern Metropolitan,5263
Kensington,1010000,PI,7/05/2016,Melbourne,-37.7923,144.9332,Northern Metropolitan,5263
Kensington,750000,S,7/05/2016,Melbourne,-37.7976,144.9213,Northern Metropolitan,5263
Kensington,1675000,S,7/05/2016,Melbourne,-37.797,144.9303,Northern Metropolitan,5263
Kensington,905000,S,8/10/2016,Melbourne,-37.799,144.9276,Northern Metropolitan,5263
Kensington,960000,S,8/10/2016,Melbourne,-37.7959,144.9343,Northern Metropolitan,5263
Kensington,1031000,SP,8/10/2016,Melbourne,-37.7929,144.9287,Northern Metropolitan,5263
Kensington,918000,SP,8/10/2016,Melbourne,-37.7938,144.9186,Northern Metropolitan,5263
Kensington,870000,S,8/10/2016,Melbourne,-37.7891,144.926,Northern Metropolitan,5263
Kensington,1165000,S,10/09/2016,Melbourne,-37.7923,144.9324,Northern Metropolitan,5263
Kensington,1710000,PI,10/09/2016,Melbourne,-37.7893,144.933,Northern Metropolitan,5263
Kensington,360000,VB,10/12/2016,Melbourne,-37.7966,144.9254,Northern Metropolitan,5263
Kensington,1455000,S,10/12/2016,Melbourne,-37.7954,144.9274,Northern Metropolitan,5263
Kensington,365000,VB,10/12/2016,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263
Kensington,551000,S,10/12/2016,Melbourne,-37.7898,144.9233,Northern Metropolitan,5263
Kensington,442000,S,10/12/2016,Melbourne,-37.7976,144.9285,Northern Metropolitan,5263
Kensington,765000,S,10/12/2016,Melbourne,-37.7902,144.9319,Northern Metropolitan,5263
Kensington,515000,SP,11/02/2017,Melbourne,-37.7974,144.9261,Northern Metropolitan,5263
Kensington,570000,VB,11/03/2017,Moonee Valley,-37.7897,144.9239,Northern Metropolitan,5263
Kensington,370000,VB,12/06/2016,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263
Kensington,1005000,S,12/11/2016,Melbourne,-37.7931,144.9247,Northern Metropolitan,5263
Kensington,1234500,SP,13/08/2016,Melbourne,-37.7922,144.9316,Northern Metropolitan,5263
Kensington,666000,S,13/08/2016,Melbourne,-37.7896,144.9321,Northern Metropolitan,5263
Kensington,825000,S,14/05/2016,Melbourne,-37.7925,144.9264,Northern Metropolitan,5263
Kensington,770000,S,14/05/2016,Melbourne,-37.7937,144.9169,Northern Metropolitan,5263
Kensington,1135000,S,15/10/2016,Melbourne,-37.7957,144.932,Northern Metropolitan,5263
Kensington,975000,S,15/10/2016,Melbourne,-37.7941,144.919,Northern Metropolitan,5263
Kensington,812000,SP,16/04/2016,Melbourne,-37.7989,144.9275,Northern Metropolitan,5263
Kensington,1900000,VB,16/04/2016,Melbourne,-37.7893,144.933,Northern Metropolitan,5263
Kensington,445000,S,18/03/2017,Moonee Valley,-37.7913,144.9323,Northern Metropolitan,5263
Kensington,732000,SP,18/06/2016,Melbourne,-37.7934,144.9166,Northern Metropolitan,5263
Kensington,1260000,S,19/11/2016,Melbourne,-37.792,144.9324,Northern Metropolitan,5263
Kensington,1000000,SP,19/11/2016,Melbourne,-37.7926,144.9197,Northern Metropolitan,5263
Kensington,1155000,SP,19/11/2016,Moonee Valley,-37.7918,144.9264,Northern Metropolitan,5263
Kensington,700000,S,19/11/2016,Melbourne,-37.7917,144.9231,Northern Metropolitan,5263
Kensington,813500,SP,22/05/2016,Melbourne,-37.7907,144.9303,Northern Metropolitan,5263
Kensington,526000,S,22/08/2016,Melbourne,-37.7919,144.9253,Northern Metropolitan,5263
Kensington,790000,SP,22/08/2016,Melbourne,-37.7982,144.9202,Northern Metropolitan,5263
Kensington,1365000,S,22/08/2016,Moonee Valley,-37.7913,144.9275,Northern Metropolitan,5263
Kensington,700000,VB,22/08/2016,Melbourne,-37.7903,144.9345,Northern Metropolitan,5263
Kensington,370000,PI,22/08/2016,Melbourne,-37.7896,144.9321,Northern Metropolitan,5263
Kensington,1230000,S,22/08/2016,Melbourne,-37.793,144.934,Northern Metropolitan,5263
Kensington,460000,SP,23/04/2016,Melbourne,-37.7948,144.9314,Northern Metropolitan,5263
Kensington,395000,PI,23/04/2016,Melbourne,-37.7899,144.9231,Northern Metropolitan,5263
Kensington,1001000,S,24/09/2016,Melbourne,-37.7896,144.9307,Northern Metropolitan,5263
Kensington,850000,SP,24/09/2016,Melbourne,-37.7925,144.9315,Northern Metropolitan,5263
Kensington,1335000,S,25/02/2017,Melbourne,-37.7917,144.9251,Northern Metropolitan,5263
Kensington,868000,S,25/02/2017,Melbourne,-37.7921,144.9234,Northern Metropolitan,5263
Kensington,960000,S,26/07/2016,Melbourne,-37.7963,144.9327,Northern Metropolitan,5263
Kensington,773000,S,26/07/2016,Melbourne,-37.7937,144.9295,Northern Metropolitan,5263
Kensington,631090,S,27/06/2016,Melbourne,-37.7956,144.935,Northern Metropolitan,5263
Kensington,410000,PI,27/06/2016,Melbourne,-37.7897,144.9228,Northern Metropolitan,5263
Kensington,425000,S,27/11/2016,Melbourne,-37.7966,144.9254,Northern Metropolitan,5263
Kensington,1211000,SP,27/11/2016,Melbourne,-37.7959,144.9342,Northern Metropolitan,5263
Kensington,506000,SP,27/11/2016,Melbourne,-37.7952,144.9262,Northern Metropolitan,5263
Kensington,806000,S,28/05/2016,Melbourne,-37.7959,144.9341,Northern Metropolitan,5263
Kensington,829000,S,28/05/2016,Melbourne,-37.7935,144.9187,Northern Metropolitan,5263
Kensington,786000,S,28/08/2016,Melbourne,-37.7908,144.9309,Northern Metropolitan,5263
Kensington,458000,S,30/07/2016,Melbourne,-37.7966,144.9254,Northern Metropolitan,5263
Kensington,355000,SP,8/04/2017,Melbourne,-37.7979,144.9265,Northern Metropolitan,5263
Kensington,425000,SA,8/04/2017,Melbourne,-37.7886,144.9253,Northern Metropolitan,5263
Kensington,535000,SP,8/04/2017,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263
Kensington,500000,S,8/04/2017,Melbourne,-37.7897,144.9228,Northern Metropolitan,5263
Kensington,525000,VB,13/05/2017,Melbourne,-37.7912,144.9318,Northern Metropolitan,5263
Kensington,1110000,S,20/05/2017,Melbourne,-37.7989,144.9275,Northern Metropolitan,5263
Kensington,917500,S,20/05/2017,Melbourne,-37.791,144.9323,Northern Metropolitan,5263
Kensington,730000,SP,20/05/2017,Melbourne,-37.7956,144.935,Northern Metropolitan,5263
Kensington,811000,SP,20/05/2017,Melbourne,-37.7898,144.9276,Northern Metropolitan,5263
Kensington,1190000,S,20/05/2017,Melbourne,-37.7973,144.9208,Northern Metropolitan,5263
Kensington,903000,S,22/04/2017,Melbourne,-37.7964,144.9339,Northern Metropolitan,5263
Kensington,902500,S,22/04/2017,Melbourne,-37.7954,144.9259,Northern Metropolitan,5263
Kensington,1817000,SP,22/04/2017,Melbourne,-37.791,144.928,Northern Metropolitan,5263
Kensington,528000,S,22/04/2017,Melbourne,-37.7928,144.9279,Northern Metropolitan,5263
Kensington,1000000,VB,29/04/2017,Melbourne,-37.7985,144.9307,Northern Metropolitan,5263
Kensington,380000,VB,29/04/2017,Melbourne,-37.7961,144.9261,Northern Metropolitan,5263
Kensington,1817000,SP,29/04/2017,Melbourne,-37.791,144.928,Northern Metropolitan,5263
Kensington,967000,S,1/07/2017,Melbourne,-37.79482,144.92192,Northern Metropolitan,5263
Kensington,850000,VB,1/07/2017,Melbourne,-37.78906,144.93173,Northern Metropolitan,5263
Kensington,500000,VB,1/07/2017,Melbourne,-37.79059,144.93145,Northern Metropolitan,5263
Kensington,535000,SP,1/07/2017,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263
Kensington,855000,S,3/06/2017,Melbourne,-37.79554,144.91679,Northern Metropolitan,5263
Kensington,990000,SP,3/06/2017,Melbourne,-37.7902,144.93192,Northern Metropolitan,5263
Kensington,1070000,S,17/06/2017,Melbourne,-37.79882,144.92745,Northern Metropolitan,5263
Kensington,730000,SP,17/06/2017,Melbourne,-37.79561,144.93499,Northern Metropolitan,5263
Kensington,392000,SP,17/06/2017,Melbourne,-37.78993,144.92306,Northern Metropolitan,5263
Kensington,1150000,S,17/06/2017,Melbourne,-37.79067,144.92844,Northern Metropolitan,5263
Kensington,1415000,SP,17/06/2017,Melbourne,-37.7916,144.92855,Northern Metropolitan,5263
Kensington,370000,SP,17/06/2017,Melbourne,-37.79122,144.93175,Northern Metropolitan,5263
Kensington,1250000,S,24/06/2017,Melbourne,-37.79436,144.92158,Northern Metropolitan,5263
Kensington,395000,SP,24/06/2017,Melbourne,-37.79609,144.92608,Northern Metropolitan,5263
Kensington,840500,S,24/06/2017,Melbourne,-37.79025,144.92798,Northern Metropolitan,5263
Kensington,400000,SP,27/05/2017,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263
Kensington,715000,S,27/05/2017,Melbourne,-37.7914,144.93076,Northern Metropolitan,5263
Kensington,438000,S,8/07/2017,Melbourne,-37.79662,144.9254,Northern Metropolitan,5263
Kensington,710000,VB,8/07/2017,Melbourne,-37.79561,144.93499,Northern Metropolitan,5263
Kensington,390000,SP,8/07/2017,Melbourne,-37.79023,144.92335,Northern Metropolitan,5263
Kensington,1225000,SP,12/08/2017,Melbourne,-37.79496,144.92659,Northern Metropolitan,5263
Kensington,840000,S,15/07/2017,Melbourne,-37.78895,144.93351,Northern Metropolitan,5263
Kensington,535000,PI,15/07/2017,Melbourne,-37.79013,144.92359,Northern Metropolitan,5263
Kensington,445000,SP,29/07/2017,Melbourne,-37.79818,144.92685,Northern Metropolitan,5263
Kensington,501000,SP,29/07/2017,Melbourne,-37.79741,144.92614,Northern Metropolitan,5263
Kensington,1060000,S,29/07/2017,Melbourne,-37.7956,144.92779,Northern Metropolitan,5263
Kensington,841000,S,19/08/2017,Melbourne,-37.79244,144.92036,Northern Metropolitan,5263
Kew,1635000,S,3/09/2016,Boroondara,-37.8102,145.0451,Southern Metropolitan,10331
Kew,4800000,S,3/09/2016,Boroondara,-37.812,145.0547,Southern Metropolitan,10331
Kew,562500,S,3/12/2016,Boroondara,-37.8099,145.0606,Southern Metropolitan,10331
Kew,520000,VB,3/12/2016,Boroondara,-37.804,145.0347,Southern Metropolitan,10331
Kew,4350000,S,3/12/2016,Boroondara,-37.8151,145.0555,Southern Metropolitan,10331
Kew,1528500,SP,4/03/2017,Boroondara,-37.8015,145.0505,Southern Metropolitan,10331
Kew,630000,PI,4/03/2017,Boroondara,-37.8003,145.0375,Southern Metropolitan,10331
Kew,1690000,S,4/03/2017,Boroondara,-37.8034,145.0283,Southern Metropolitan,10331
Kew,610000,SP,4/03/2017,Boroondara,-37.8024,145.0346,Southern Metropolitan,10331
Kew,1490000,S,4/03/2017,Boroondara,-37.8093,145.0299,Southern Metropolitan,10331
Kew,588000,S,4/06/2016,Boroondara,-37.8034,145.0369,Southern Metropolitan,10331
Kew,882000,S,4/06/2016,Boroondara,-37.8064,145.0182,Southern Metropolitan,10331
Kew,831000,S,6/08/2016,Boroondara,-37.8117,145.0222,Southern Metropolitan,10331
Kew,2130000,S,6/08/2016,Boroondara,-37.802,145.036,Southern Metropolitan,10331
Kew,650000,VB,6/08/2016,Boroondara,-37.8083,145.0382,Southern Metropolitan,10331
Kew,599000,S,6/08/2016,Boroondara,-37.8046,145.0375,Southern Metropolitan,10331
Kew,820000,S,6/08/2016,Boroondara,-37.8066,145.0211,Southern Metropolitan,10331
Kew,2200000,S,7/05/2016,Boroondara,-37.8028,145.0534,Southern Metropolitan,10331
Kew,3550000,VB,7/11/2016,Boroondara,-37.8046,145.0603,Southern Metropolitan,10331
Kew,1326000,S,7/11/2016,Boroondara,-37.8012,145.0361,Southern Metropolitan,10331
Kew,610000,S,7/11/2016,Boroondara,-37.8092,145.0366,Southern Metropolitan,10331
Kew,1950000,VB,8/10/2016,Boroondara,-37.8147,145.0438,Southern Metropolitan,10331
Kew,1875000,S,10/09/2016,Boroondara,-37.8012,145.0514,Southern Metropolitan,10331
Kew,2850000,S,10/09/2016,Boroondara,-37.8118,145.035,Southern Metropolitan,10331
Kew,2550000,S,10/09/2016,Boroondara,-37.8095,145.0391,Southern Metropolitan,10331
Kew,1878000,SP,10/09/2016,Boroondara,-37.8081,145.0263,Southern Metropolitan,10331
Kew,1910000,PI,10/12/2016,Boroondara,-37.8007,145.0374,Southern Metropolitan,10331
Kew,1410000,S,10/12/2016,Boroondara,-37.8023,145.0404,Southern Metropolitan,10331
Kew,515000,S,10/12/2016,Boroondara,-37.8017,145.0445,Southern Metropolitan,10331
Kew,2310000,S,10/12/2016,Boroondara,-37.8107,145.0219,Southern Metropolitan,10331
Kew,890000,S,10/12/2016,Boroondara,-37.8128,145.0588,Southern Metropolitan,10331
Kew,1668000,S,11/02/2017,Boroondara,-37.8048,145.0303,Southern Metropolitan,10331
Kew,2315000,S,11/03/2017,Boroondara,-37.8125,145.043,Southern Metropolitan,10331
Kew,800000,S,12/11/2016,Boroondara,-37.796,145.0324,Southern Metropolitan,10331
Kew,1950000,S,12/11/2016,Boroondara,-37.8146,145.0419,Southern Metropolitan,10331
Kew,4850000,S,12/11/2016,Boroondara,-37.8112,145.057,Southern Metropolitan,10331
Kew,2770000,S,13/08/2016,Boroondara,-37.8168,145.056,Southern Metropolitan,10331
Kew,6500000,S,13/08/2016,Boroondara,-37.8029,145.0267,Southern Metropolitan,10331
Kew,580000,PI,13/08/2016,Boroondara,-37.8071,145.0243,Southern Metropolitan,10331
Kew,525000,PI,14/05/2016,Boroondara,-37.8054,145.0373,Southern Metropolitan,10331
Kew,1905000,S,14/05/2016,Boroondara,-37.812,145.0268,Southern Metropolitan,10331
Kew,478000,S,14/05/2016,Boroondara,-37.7997,145.0304,Southern Metropolitan,10331
Kew,672000,S,15/10/2016,Boroondara,-37.8108,145.0545,Southern Metropolitan,10331
Kew,2286000,S,15/10/2016,Boroondara,-37.8034,145.0527,Southern Metropolitan,10331
Kew,1575000,PI,15/10/2016,Boroondara,-37.8013,145.0335,Southern Metropolitan,10331
Kew,590000,SP,15/10/2016,Boroondara,-37.805,145.0294,Southern Metropolitan,10331
Kew,765000,S,15/10/2016,Boroondara,-37.8066,145.0211,Southern Metropolitan,10331
Kew,1507000,S,15/10/2016,Boroondara,-37.8007,145.0327,Southern Metropolitan,10331
Kew,972500,S,16/04/2016,Boroondara,-37.7925,145.0389,Southern Metropolitan,10331
Kew,672000,S,17/09/2016,Boroondara,-37.8094,145.0446,Southern Metropolitan,10331
Kew,2350000,VB,17/09/2016,Boroondara,-37.8047,145.0534,Southern Metropolitan,10331
